user_id,user_name,batch_no,date,ctr_notification,notification_duration,notification_conversion,notification_dropoff,notification_nps,ctr_liveclass,liveclass_duration,liveclass_conversion,liveclass_dropoff,liveclass_nps,ctr_classroom,classroom_duration,classroom_conversion,classroom_dropoff,classroom_nps,ctr_curriculum,curriculum_duration,curriculum_conversion,curriculum_dropoff,curriculum_nps,ctr_shortcourses,shortcourses_duration,shortcourses_conversion,shortcourses_dropoff,shortcourses_nps,ctr_masterclass,masterclass_duration,masterclass_conversion,masterclass_dropoff,masterclass_nps,ctr_bookmentor,bookmentor_duration,bookmentor_conversion,bookmentor_dropoff,bookmentor_nps,ctr_doubtsession,doubtsession_duration,doubtsession_conversion,doubtsession_dropoff,doubtsession_nps,ctr_assignments,assignments_duration,assignments_conversion,assignments_dropoff,assignments_nps,ctr_resources,resources_duration,resources_conversion,resources_dropoff,resources_nps,ctr_recordings,recordings_duration,recordings_conversion,recordings_dropoff,recordings_nps,ctr_codingwindow,codingwindow_duration,codingwindow_conversion,codingwindow_dropoff,codingwindow_nps,ctr_questionbank,questionbank_duration,questionbank_conversion,questionbank_dropoff,questionbank_nps,ctr_helpticket,helpticket_duration,helpticket_conversion,helpticket_dropoff,helpticket_nps,ctr_referfriend,referfriend_duration,referfriend_conversion,referfriend_dropoff,referfriend_nps
1727,User_1727,B020,2024-03-01,0.131,25.1,1,0,,0.558,5.0,1,0,,0.313,48.3,1,0,,0.751,47.8,0,1,,0.823,119.3,0,1,,0.902,41.4,0,1,,0.591,75.9,0,1,,0.405,55.3,0,1,50.0,0.304,29.1,0,1,,0.417,61.1,0,1,,0.118,97.9,1,0,,0.37,39.7,1,0,,0.57,17.9,1,0,,0.499,112.5,0,1,63.0,0.4,20.3,1,0,
1727,User_1727,B001,2024-03-02,0.874,66.9,0,1,,0.658,111.8,1,0,27.0,0.796,36.9,1,0,,0.293,6.6,1,0,,0.097,57.7,1,0,,0.186,22.2,0,1,,0.787,7.4,0,1,,0.061,76.2,0,1,,0.453,56.1,1,0,,0.261,57.7,1,0,23.0,0.19,59.3,0,1,,0.652,60.7,1,0,,0.39,97.5,1,0,,0.62,96.0,1,0,,0.215,104.0,0,1,
1727,User_1727,B014,2024-03-03,0.61,19.3,1,0,,0.186,6.0,0,1,,0.965,42.2,1,0,,0.214,106.6,0,1,,0.078,74.7,0,1,,0.802,51.9,0,1,,0.118,36.9,0,1,,0.253,43.2,1,0,,0.784,66.8,0,1,,0.097,106.4,1,0,,0.794,1.1,0,1,,0.414,96.4,0,1,,0.05,55.0,0,1,,0.713,113.4,1,0,,0.406,65.8,1,0,
1727,User_1727,B019,2024-03-04,0.024,4.1,1,0,,0.017,98.9,0,1,,0.926,44.5,1,0,,0.27,71.1,0,1,,0.385,99.1,0,1,,0.538,3.4,1,0,,0.995,87.9,0,1,18.0,0.806,82.5,0,1,,0.959,43.9,0,1,,0.926,8.8,1,0,,0.294,52.8,0,1,,0.906,7.7,0,1,,0.317,28.6,0,1,,0.87,81.2,1,0,44.0,0.931,16.5,0,1,
1727,User_1727,B005,2024-03-07,0.531,102.7,1,0,,0.856,100.8,0,1,,0.73,41.2,0,1,,0.976,57.3,0,1,,0.791,60.8,0,1,,0.59,119.2,1,0,,0.927,87.5,0,1,,0.879,87.7,0,1,,0.633,56.8,1,0,,0.375,53.6,1,0,,0.07,109.6,1,0,,0.361,10.1,0,1,,0.601,79.8,0,1,,0.843,75.3,1,0,,0.602,43.5,1,0,
1727,User_1727,B011,2024-03-09,0.204,78.2,0,1,,0.084,100.0,0,1,,0.436,84.9,0,1,,0.41,104.6,0,1,,0.232,102.8,1,0,,0.421,87.5,1,0,,0.608,67.4,1,0,,0.551,29.6,1,0,,0.983,112.5,1,0,73.0,0.015,93.7,0,1,,0.195,56.1,0,1,,0.956,91.4,0,1,,0.609,99.4,0,1,,0.708,85.8,0,1,,0.371,118.8,0,1,
1727,User_1727,B004,2024-03-15,0.379,73.8,1,0,,0.18,78.7,1,0,,0.839,55.7,1,0,,0.105,26.0,0,1,,0.881,30.1,0,1,,0.016,65.0,0,1,,0.794,75.8,0,1,,0.708,93.1,1,0,,0.57,31.8,1,0,,0.519,21.3,0,1,,0.251,104.1,1,0,22.0,0.109,1.6,0,1,,0.418,30.6,1,0,,0.87,39.0,1,0,,0.704,43.8,0,1,
1727,User_1727,B016,2024-03-19,0.411,18.5,0,1,,0.087,19.1,0,1,,0.764,117.8,1,0,,0.499,9.2,1,0,,0.724,32.7,1,0,,0.191,65.4,0,1,,0.963,70.0,0,1,,0.224,9.2,0,1,,0.091,5.1,0,1,,0.85,82.3,0,1,92.0,0.284,43.7,0,1,,0.346,25.1,0,1,,0.941,6.3,0,1,,0.826,57.7,0,1,,0.117,83.1,1,0,
1727,User_1727,B010,2024-03-21,0.593,52.8,1,0,,0.034,72.9,0,1,,0.773,18.9,1,0,,0.749,56.3,1,0,,0.208,10.9,1,0,,0.418,92.8,1,0,,0.897,67.7,0,1,24.0,0.97,116.4,1,0,,0.606,12.7,0,1,,0.274,52.1,1,0,,0.429,81.3,1,0,,0.44,53.2,1,0,,0.45,105.7,1,0,,0.19,105.7,1,0,,0.333,101.2,1,0,
1727,User_1727,B007,2024-03-23,0.246,64.7,1,0,,0.452,21.9,0,1,,0.0,68.3,1,0,,0.316,79.6,1,0,,0.688,23.4,0,1,,0.89,9.0,0,1,,0.967,111.2,0,1,,0.014,96.5,1,0,34.0,0.05,104.8,1,0,17.0,0.141,77.3,1,0,,0.808,93.7,0,1,,0.129,65.0,0,1,,0.391,70.0,0,1,,0.757,17.6,1,0,,0.424,118.2,1,0,
1727,User_1727,B015,2024-03-25,0.558,97.4,1,0,,0.536,88.8,0,1,,0.841,90.3,1,0,,0.683,13.3,1,0,,0.359,115.9,1,0,,0.038,97.3,0,1,,0.245,118.6,1,0,,0.881,77.6,0,1,,0.831,22.9,0,1,,0.284,47.3,1,0,54.0,0.691,105.5,0,1,,0.75,72.4,0,1,,0.844,72.0,0,1,,0.69,114.9,0,1,57.0,0.66,68.7,0,1,
1727,User_1727,B020,2024-03-27,0.625,101.9,1,0,,0.675,111.8,1,0,,0.945,5.6,0,1,,0.34,85.4,1,0,,0.394,116.7,1,0,,0.733,107.9,1,0,55.0,0.653,52.3,1,0,29.0,0.947,6.7,0,1,,0.747,92.0,0,1,,0.229,59.1,1,0,,0.54,75.1,0,1,,0.306,115.0,1,0,70.0,0.444,51.1,1,0,,0.251,113.8,0,1,37.0,0.626,79.5,0,1,
1727,User_1727,B018,2024-03-27,0.945,63.2,1,0,,0.016,95.4,1,0,,0.64,74.9,1,0,,0.748,52.1,0,1,47.0,0.836,31.6,0,1,,0.875,114.3,1,0,,0.145,2.7,0,1,,0.292,78.7,1,0,,0.935,106.4,0,1,,0.632,31.2,1,0,,0.437,75.2,0,1,,0.539,83.2,0,1,100.0,0.348,102.6,0,1,,0.22,46.3,0,1,,0.973,48.8,1,0,
1727,User_1727,B015,2024-03-29,0.173,69.9,1,0,,0.048,67.3,1,0,,0.527,102.9,0,1,,0.937,117.3,0,1,,0.904,65.4,1,0,,0.895,77.7,0,1,,0.59,118.0,1,0,,0.128,46.2,0,1,,0.704,39.7,1,0,,0.799,52.2,0,1,,0.195,11.3,0,1,,0.148,105.0,1,0,,0.651,89.0,0,1,,0.851,52.1,0,1,,0.574,55.8,1,0,
1727,User_1727,B002,2024-03-31,0.478,53.8,0,1,,0.436,55.1,0,1,,0.873,54.5,0,1,,0.811,99.8,1,0,,0.274,110.3,0,1,,0.509,102.1,1,0,,0.822,84.3,1,0,,0.442,54.0,1,0,,0.086,25.7,1,0,,0.47,1.8,0,1,,0.992,9.2,1,0,,0.893,21.4,0,1,,0.664,33.0,0,1,,0.949,61.2,0,1,,0.695,64.0,0,1,
1728,User_1728,B016,2024-03-06,0.915,90.8,1,0,,0.025,72.1,1,0,,0.842,77.1,1,0,,0.952,70.7,1,0,,0.617,110.0,0,1,,0.443,38.0,0,1,,0.456,49.7,0,1,,0.331,25.0,1,0,,0.17,9.1,1,0,,0.893,71.5,1,0,,0.408,21.8,0,1,,0.24,109.3,1,0,,0.121,104.3,0,1,,0.359,46.6,1,0,,0.402,117.9,1,0,
1728,User_1728,B014,2024-03-07,0.694,72.5,0,1,,0.742,80.8,1,0,,0.049,112.5,0,1,56.0,0.571,74.1,1,0,,0.749,38.9,0,1,,0.861,114.0,1,0,97.0,0.972,60.9,0,1,,0.849,81.8,1,0,,0.376,26.1,1,0,,0.973,20.0,0,1,,0.155,79.5,0,1,,0.299,24.7,1,0,,0.295,96.7,0,1,,0.484,21.3,1,0,25.0,0.139,99.1,0,1,
1728,User_1728,B006,2024-03-08,0.993,31.8,1,0,,0.966,60.4,0,1,,0.205,27.6,0,1,,0.504,42.5,0,1,,0.118,56.4,0,1,,0.061,78.2,1,0,,0.561,31.4,1,0,74.0,0.114,81.0,1,0,,0.219,58.5,1,0,,0.277,96.5,1,0,,0.568,46.1,0,1,,0.034,54.9,1,0,,0.372,104.4,0,1,,0.659,88.2,0,1,,0.213,53.9,1,0,
1728,User_1728,B002,2024-03-08,0.731,115.4,0,1,,0.038,47.8,0,1,,0.388,36.5,1,0,,0.115,91.4,1,0,,0.672,86.7,0,1,,0.242,87.9,0,1,,0.934,66.3,1,0,,0.189,26.3,0,1,59.0,0.03,9.4,1,0,,0.565,81.7,0,1,47.0,0.376,61.6,0,1,,0.586,88.6,1,0,,0.806,35.8,0,1,,0.384,68.1,0,1,,0.777,68.2,1,0,
1728,User_1728,B008,2024-03-11,0.436,37.5,1,0,,0.252,103.9,1,0,,0.714,60.1,1,0,,0.736,5.5,1,0,,0.277,95.9,0,1,,0.625,15.6,1,0,,0.495,97.4,1,0,,0.011,62.2,1,0,,0.269,58.6,0,1,,0.014,21.9,0,1,,0.477,40.5,1,0,,0.783,68.2,1,0,,0.092,94.2,1,0,,0.758,26.2,1,0,,0.022,26.7,0,1,
1728,User_1728,B017,2024-03-17,0.835,1.5,1,0,,0.819,90.3,0,1,,0.247,74.0,0,1,,0.128,27.4,1,0,,0.515,46.7,1,0,,0.751,81.2,0,1,,0.313,44.5,0,1,,0.82,59.0,0,1,,0.538,9.2,0,1,,0.104,47.9,1,0,,0.875,39.6,0,1,,0.636,56.8,1,0,31.0,0.602,70.8,1,0,,0.892,46.3,0,1,,0.627,111.5,0,1,
1728,User_1728,B018,2024-03-18,0.578,61.1,1,0,,0.472,6.0,1,0,,0.437,103.3,0,1,83.0,0.628,34.2,1,0,,0.182,55.3,0,1,,0.223,75.8,1,0,,0.249,116.8,0,1,,0.406,28.3,1,0,,0.68,87.9,1,0,,0.349,55.5,0,1,,0.883,54.3,0,1,97.0,0.728,89.0,1,0,,0.58,84.9,0,1,,0.664,118.1,0,1,,0.277,81.4,1,0,
1728,User_1728,B003,2024-03-19,0.188,68.1,0,1,,0.107,96.4,1,0,,0.491,39.4,1,0,,0.982,97.4,0,1,82.0,0.366,103.6,1,0,,0.029,3.9,1,0,,0.959,32.1,0,1,,0.145,104.4,1,0,,0.45,3.5,0,1,,0.625,36.8,1,0,45.0,0.367,58.3,1,0,,0.5,105.5,1,0,,0.617,69.9,0,1,,0.897,47.0,1,0,,0.521,84.7,1,0,
1728,User_1728,B014,2024-03-22,0.603,35.7,1,0,,0.533,72.0,0,1,,0.255,50.8,1,0,,0.811,109.3,1,0,,0.393,106.5,0,1,,0.897,52.4,1,0,,0.6,115.8,0,1,,0.567,114.0,1,0,,0.885,77.9,0,1,,0.445,115.4,0,1,,0.208,37.9,0,1,,0.867,113.7,0,1,59.0,0.583,10.6,0,1,,0.117,107.9,0,1,,0.942,30.2,0,1,
1728,User_1728,B004,2024-03-25,0.747,57.6,1,0,,0.509,9.8,1,0,,0.445,110.3,0,1,,0.619,80.1,1,0,,0.652,43.2,1,0,,0.329,105.2,0,1,,0.732,109.2,0,1,39.0,0.629,45.4,1,0,,0.76,33.5,0,1,,0.372,5.8,1,0,,0.73,53.2,0,1,,0.586,66.8,0,1,,0.508,47.3,0,1,,0.176,12.2,1,0,,0.803,76.0,0,1,
1728,User_1728,B006,2024-03-29,0.356,94.7,0,1,,0.357,61.1,0,1,,0.84,45.3,1,0,,0.705,32.6,1,0,,0.759,105.9,0,1,,0.83,80.0,1,0,,0.527,19.4,1,0,,0.976,22.8,0,1,,0.966,80.4,1,0,,0.026,67.7,0,1,,0.822,115.2,0,1,,0.759,12.6,0,1,,0.03,41.5,0,1,,0.271,8.1,1,0,,0.664,23.4,1,0,
1729,User_1729,B010,2024-03-09,0.452,7.3,0,1,,0.73,89.3,1,0,,0.253,50.9,1,0,,0.588,46.4,1,0,,0.843,82.6,0,1,,0.722,102.3,1,0,,0.492,62.6,0,1,,0.664,96.6,1,0,,0.589,73.1,0,1,,0.53,14.2,1,0,,0.081,41.8,0,1,33.0,0.236,116.5,1,0,,0.173,115.9,1,0,,0.937,44.4,1,0,,0.689,90.9,0,1,
1729,User_1729,B011,2024-03-12,0.244,43.1,0,1,,0.541,103.7,0,1,,0.389,39.9,0,1,,0.11,48.7,1,0,,0.782,19.8,1,0,,0.011,95.2,1,0,,0.875,68.0,1,0,,0.071,35.7,1,0,,0.269,45.2,0,1,,0.032,7.5,0,1,,0.986,63.5,1,0,,0.241,58.8,1,0,30.0,0.014,98.6,1,0,,0.839,38.2,1,0,,0.441,9.5,1,0,12.0
1729,User_1729,B004,2024-03-16,0.394,45.8,1,0,,0.415,61.9,1,0,,0.521,43.8,1,0,,0.638,73.1,1,0,,0.467,14.0,0,1,,0.53,24.3,0,1,,0.216,63.0,0,1,,0.78,116.7,0,1,,0.335,105.8,1,0,,0.836,74.9,1,0,,0.577,64.7,0,1,,0.05,7.6,1,0,,0.421,43.9,1,0,,0.714,42.6,0,1,,0.681,31.5,1,0,
1729,User_1729,B020,2024-03-16,0.45,57.3,0,1,,0.189,13.4,1,0,,0.11,113.9,0,1,,0.041,116.0,0,1,,0.471,32.2,1,0,,0.799,114.8,0,1,,0.655,82.0,0,1,,0.951,87.1,1,0,,0.16,100.8,0,1,,0.287,111.7,0,1,,0.494,11.5,1,0,,0.647,86.5,1,0,,0.796,87.0,1,0,,0.483,14.8,1,0,,0.863,105.3,1,0,
1729,User_1729,B007,2024-03-17,0.362,94.3,0,1,,0.117,107.9,1,0,,0.98,44.9,0,1,,0.177,94.8,1,0,,0.736,45.8,0,1,,0.08,33.0,1,0,,0.369,54.1,0,1,,0.485,21.6,1,0,,0.176,63.3,0,1,,0.355,103.7,1,0,,0.047,15.3,0,1,,0.617,119.3,1,0,,0.206,103.1,0,1,0.0,0.163,112.2,0,1,,0.449,110.0,0,1,
1729,User_1729,B011,2024-03-20,0.411,73.5,0,1,,0.137,18.9,1,0,,0.601,25.5,1,0,,0.294,66.1,1,0,,0.299,18.4,1,0,,0.121,20.9,0,1,51.0,0.033,72.3,1,0,,0.328,23.6,0,1,,0.337,87.6,0,1,,0.827,108.2,1,0,,0.56,86.3,1,0,,0.872,81.9,1,0,,0.435,31.2,1,0,,0.793,84.0,0,1,,0.448,35.0,1,0,
1729,User_1729,B017,2024-03-21,0.368,35.8,0,1,,0.16,75.9,1,0,,0.256,39.6,0,1,,0.017,49.5,1,0,56.0,0.69,48.2,0,1,,0.663,64.5,0,1,51.0,0.714,13.7,0,1,3.0,0.141,26.4,1,0,,0.253,24.8,0,1,,0.347,82.4,1,0,,0.368,117.6,1,0,58.0,0.302,77.7,0,1,,0.299,28.0,0,1,,0.392,96.1,1,0,,0.583,48.0,0,1,
1729,User_1729,B002,2024-03-22,0.825,12.8,1,0,80.0,0.029,98.1,1,0,,0.902,103.5,1,0,20.0,0.003,39.1,1,0,3.0,0.081,23.7,1,0,,0.352,47.8,0,1,,0.552,74.6,1,0,,0.349,55.1,0,1,,0.05,83.1,0,1,,0.263,40.8,1,0,,0.87,75.0,0,1,,0.597,2.1,0,1,81.0,0.984,70.5,0,1,,0.948,75.1,1,0,,0.998,49.8,0,1,
1729,User_1729,B017,2024-03-24,0.367,65.3,0,1,,0.429,28.5,1,0,,0.58,44.2,1,0,,0.576,100.3,0,1,,0.234,65.2,0,1,,0.333,65.2,1,0,,0.986,11.7,0,1,,0.791,4.7,1,0,,0.732,112.1,0,1,,0.138,100.3,1,0,,0.336,55.6,0,1,,0.367,83.9,0,1,,0.432,67.5,1,0,,0.666,90.4,1,0,,0.865,50.7,1,0,
1729,User_1729,B019,2024-03-25,0.005,52.4,0,1,,0.527,17.2,0,1,31.0,0.073,10.9,1,0,,0.617,53.3,0,1,,0.161,43.2,0,1,,0.962,29.4,0,1,55.0,0.356,15.2,1,0,,0.839,17.6,1,0,,0.228,40.7,1,0,,0.766,119.0,0,1,,0.343,15.5,0,1,,0.478,45.6,0,1,,0.825,106.6,0,1,,0.246,74.3,0,1,,0.862,96.8,0,1,
1729,User_1729,B014,2024-03-29,0.922,56.3,0,1,,0.394,12.9,0,1,,0.813,78.2,0,1,44.0,0.477,51.0,1,0,,0.756,99.2,0,1,8.0,0.765,66.5,0,1,,0.72,91.1,1,0,,0.461,90.3,0,1,,0.809,118.7,0,1,,0.976,22.7,1,0,,0.769,21.9,1,0,,0.4,116.6,0,1,,0.502,75.1,0,1,,0.654,88.7,1,0,,0.836,84.2,0,1,
1729,User_1729,B008,2024-03-31,0.183,98.3,0,1,14.0,0.19,42.2,1,0,,0.757,75.5,0,1,,0.73,2.9,0,1,,0.449,98.2,0,1,,0.13,42.2,1,0,30.0,0.86,101.5,1,0,,0.023,38.9,1,0,,0.56,90.9,1,0,,0.726,6.1,1,0,,0.396,6.9,1,0,,0.567,4.2,1,0,,0.089,102.5,1,0,,0.445,13.4,0,1,,0.637,7.6,0,1,
1730,User_1730,B018,2024-03-04,0.656,55.0,1,0,,0.901,60.0,1,0,,0.907,111.0,1,0,,0.192,102.2,0,1,0.0,0.526,6.7,0,1,,0.065,14.6,1,0,,0.656,76.3,1,0,,0.116,78.4,0,1,85.0,0.459,111.6,1,0,,0.915,39.8,1,0,,0.232,29.9,0,1,,0.46,102.5,1,0,,0.366,114.1,0,1,,0.861,32.1,1,0,,0.092,102.5,1,0,
1730,User_1730,B003,2024-03-09,0.747,67.8,0,1,,0.684,79.1,0,1,,0.003,108.8,1,0,,0.183,14.1,1,0,,0.993,16.0,0,1,,0.735,73.1,0,1,,0.769,45.8,0,1,,0.126,42.9,0,1,,0.26,98.1,0,1,,0.766,73.6,0,1,,0.353,99.4,0,1,,0.869,67.7,0,1,,0.789,86.2,1,0,,0.997,86.5,1,0,,0.542,14.2,1,0,
1730,User_1730,B004,2024-03-13,0.686,41.8,0,1,,0.353,85.1,0,1,,0.53,107.4,0,1,,0.978,55.2,1,0,,0.308,78.7,0,1,,0.725,84.8,1,0,,0.418,40.3,0,1,,0.196,61.0,1,0,,0.538,58.2,1,0,,0.466,34.2,0,1,,0.211,69.6,1,0,,0.484,2.5,1,0,,0.204,41.1,0,1,,0.62,40.8,0,1,,0.124,21.0,0,1,
1730,User_1730,B005,2024-03-14,0.32,115.8,0,1,,0.359,75.8,0,1,66.0,0.416,45.8,1,0,,0.786,82.0,1,0,,0.135,87.3,1,0,,0.162,67.1,0,1,,0.129,69.9,1,0,,0.981,117.7,0,1,,0.835,89.9,0,1,,0.474,72.2,0,1,,0.661,82.0,0,1,,0.946,60.2,1,0,,0.397,110.2,1,0,,0.959,51.5,1,0,16.0,0.045,68.1,0,1,27.0
1730,User_1730,B011,2024-03-14,0.347,8.0,1,0,,0.334,43.4,1,0,,0.823,7.6,0,1,,0.154,12.3,1,0,,0.992,64.6,0,1,,0.893,14.0,0,1,,0.554,115.3,1,0,,0.468,34.7,1,0,,0.718,75.3,0,1,,0.51,57.1,0,1,,0.915,45.2,1,0,,0.083,2.7,0,1,92.0,0.213,49.5,1,0,,0.646,93.3,1,0,,0.529,51.9,0,1,
1730,User_1730,B004,2024-03-15,0.874,71.8,1,0,,0.669,98.6,0,1,,0.072,114.0,1,0,,0.173,1.8,0,1,,0.713,93.7,0,1,,0.916,52.5,0,1,,0.888,77.7,0,1,,0.287,47.2,0,1,,0.358,76.4,1,0,48.0,0.417,104.5,1,0,,0.072,60.0,1,0,,0.581,14.9,0,1,,0.654,110.4,0,1,,0.845,65.4,1,0,,0.831,17.7,1,0,
1730,User_1730,B003,2024-03-16,0.183,8.2,1,0,,0.615,50.1,0,1,,0.529,69.9,0,1,,0.454,103.3,1,0,,0.957,108.7,1,0,,0.645,41.9,1,0,,0.04,59.0,0,1,,0.955,98.4,0,1,,0.434,37.2,1,0,,0.811,51.3,0,1,,0.957,115.6,0,1,,0.372,87.8,0,1,,0.923,49.0,1,0,,0.392,94.4,0,1,,0.534,70.2,1,0,
1730,User_1730,B015,2024-03-16,0.567,38.3,0,1,,0.048,61.1,0,1,,0.501,75.4,1,0,,0.815,88.7,1,0,,0.029,108.0,0,1,,0.128,59.5,1,0,62.0,0.468,39.9,0,1,,0.665,45.7,0,1,,0.739,112.2,1,0,,0.015,100.2,1,0,,0.121,12.7,0,1,,0.037,72.2,0,1,,0.102,83.7,1,0,,0.468,2.7,1,0,,0.904,85.9,0,1,
1730,User_1730,B014,2024-03-17,0.147,93.7,0,1,,0.559,23.9,1,0,,0.862,72.9,0,1,,0.347,84.2,1,0,,0.309,114.0,0,1,,0.107,48.6,0,1,,0.3,101.8,1,0,,0.288,41.5,1,0,,0.446,98.0,0,1,,0.46,45.8,1,0,,0.757,118.1,0,1,,0.692,12.4,0,1,,0.763,45.1,1,0,,0.003,79.5,1,0,,0.76,24.1,0,1,
1730,User_1730,B015,2024-03-18,0.358,110.0,0,1,,0.533,9.8,0,1,48.0,0.854,79.8,1,0,,0.497,74.4,1,0,,0.588,80.9,1,0,,0.045,111.4,1,0,,0.96,95.4,0,1,,0.947,36.9,1,0,,0.848,9.9,1,0,,0.988,5.8,1,0,,0.244,27.7,1,0,,0.978,17.0,1,0,,0.117,71.3,1,0,,0.296,65.6,0,1,,0.464,47.7,1,0,
1730,User_1730,B003,2024-03-21,0.714,81.4,0,1,68.0,0.238,109.7,1,0,,0.852,119.9,1,0,,0.748,92.6,0,1,,0.545,76.8,0,1,,0.371,50.3,0,1,,0.53,48.8,0,1,,0.293,64.9,1,0,,0.48,78.1,0,1,,0.254,31.7,0,1,,0.232,45.1,1,0,,0.885,110.5,0,1,,0.551,119.8,0,1,,0.174,48.9,1,0,23.0,0.677,13.5,1,0,65.0
1730,User_1730,B002,2024-03-23,0.38,39.0,1,0,,0.467,6.4,0,1,,0.126,37.1,1,0,,0.311,105.2,1,0,,0.51,91.3,1,0,,0.735,96.0,1,0,,0.125,100.1,1,0,,0.156,87.0,1,0,,0.668,86.4,1,0,57.0,0.153,70.8,1,0,,0.976,91.0,0,1,,0.209,38.2,1,0,,0.295,107.4,0,1,,0.805,96.5,0,1,,0.428,15.9,0,1,
1730,User_1730,B014,2024-03-31,0.72,111.6,1,0,71.0,0.021,96.0,1,0,,0.264,4.7,1,0,,0.365,45.2,0,1,,0.24,9.6,1,0,,0.795,59.8,0,1,,0.623,85.2,0,1,,0.803,79.9,0,1,,0.095,33.3,1,0,,0.275,28.3,1,0,,0.189,56.1,1,0,,0.62,96.4,1,0,,0.892,97.6,1,0,,0.82,73.0,0,1,27.0,0.947,52.9,1,0,
1731,User_1731,B016,2024-03-03,0.703,6.1,0,1,,0.247,116.8,0,1,,0.602,114.0,0,1,,0.841,25.9,0,1,41.0,0.209,80.1,0,1,,0.025,102.0,1,0,,0.935,104.8,0,1,,0.848,83.7,1,0,,0.245,54.7,1,0,,0.228,14.2,1,0,,0.937,71.9,0,1,,0.053,119.0,0,1,,0.306,17.7,1,0,,0.66,27.2,0,1,,0.704,44.4,0,1,
1731,User_1731,B003,2024-03-07,0.516,103.4,1,0,,0.971,1.7,0,1,,0.087,105.5,0,1,45.0,0.804,78.2,0,1,,0.942,49.6,1,0,,0.867,28.7,1,0,,0.944,38.0,0,1,,0.904,25.6,0,1,,0.514,24.7,1,0,,0.603,72.5,0,1,,0.196,82.8,1,0,,0.314,90.4,0,1,,0.044,28.5,0,1,,0.355,49.5,0,1,,0.734,58.6,1,0,
1731,User_1731,B008,2024-03-09,0.701,55.8,1,0,,0.954,69.7,1,0,,0.457,76.0,0,1,,0.633,17.3,1,0,,0.183,46.9,1,0,,0.654,112.4,1,0,43.0,0.848,12.9,0,1,,0.506,26.5,0,1,,0.564,97.1,1,0,,0.161,108.4,0,1,,0.34,32.3,1,0,,0.737,25.8,0,1,,0.17,56.3,0,1,,0.909,10.5,0,1,,0.037,13.8,0,1,
1731,User_1731,B009,2024-03-12,0.472,14.1,1,0,,0.619,56.1,0,1,,0.953,69.7,0,1,10.0,0.609,27.4,0,1,,0.638,35.9,1,0,,0.068,40.6,1,0,,0.775,35.0,1,0,,0.729,33.1,1,0,,0.5,76.3,0,1,,0.328,27.8,0,1,,0.132,9.5,0,1,,0.534,43.0,1,0,,0.282,49.8,1,0,,0.159,117.2,0,1,,0.407,37.3,0,1,
1731,User_1731,B006,2024-03-19,0.755,65.7,0,1,,0.192,51.5,0,1,,0.32,2.9,1,0,,0.586,50.3,0,1,,0.12,70.9,1,0,,0.47,53.8,0,1,,0.459,39.1,1,0,,0.313,12.0,1,0,,0.926,61.3,0,1,,0.011,56.0,0,1,,0.919,119.6,1,0,,0.872,97.9,0,1,,0.052,43.8,1,0,39.0,0.194,2.6,0,1,,0.431,80.2,1,0,
1731,User_1731,B012,2024-03-24,0.43,67.6,1,0,,0.831,94.0,0,1,,0.565,8.0,1,0,,0.093,32.6,1,0,,0.426,31.7,1,0,,0.664,10.1,0,1,,0.125,50.3,0,1,,0.157,111.0,0,1,,0.466,7.0,1,0,,0.386,37.6,1,0,,0.24,106.2,0,1,,0.702,4.3,1,0,,0.435,11.3,0,1,,0.275,29.0,1,0,,0.218,51.2,1,0,
1731,User_1731,B017,2024-03-28,0.818,27.3,0,1,,0.08,112.3,0,1,,0.076,73.0,1,0,,0.188,106.6,0,1,,0.926,77.8,0,1,,0.786,44.0,0,1,,0.041,5.7,0,1,,0.82,6.0,1,0,11.0,0.503,80.2,1,0,,0.168,70.2,0,1,,0.711,63.4,0,1,,0.111,111.2,1,0,,0.31,91.4,1,0,,0.783,20.3,0,1,,0.416,48.0,1,0,
1731,User_1731,B012,2024-03-29,0.104,47.4,0,1,,0.844,90.8,1,0,,0.093,94.2,0,1,,0.255,6.3,1,0,,0.223,112.6,0,1,,0.849,20.3,0,1,,0.962,96.6,0,1,,0.515,104.7,1,0,,0.64,7.9,0,1,,0.874,76.0,1,0,,0.539,24.9,0,1,,0.042,87.6,1,0,,0.242,87.9,0,1,,0.592,78.8,1,0,,0.09,52.0,1,0,
1731,User_1731,B017,2024-03-30,0.47,44.0,0,1,,0.632,61.4,1,0,,1.0,24.9,0,1,,0.325,80.7,0,1,60.0,0.481,37.8,0,1,,0.359,61.4,1,0,,0.304,17.9,0,1,8.0,0.193,119.9,1,0,,0.751,110.7,0,1,99.0,0.741,97.2,0,1,,0.673,102.6,1,0,,0.374,65.2,0,1,4.0,0.708,3.0,0,1,,0.074,18.0,1,0,,0.072,92.5,0,1,54.0
1732,User_1732,B011,2024-03-04,0.783,11.6,1,0,,0.625,83.8,0,1,34.0,0.102,63.3,1,0,,0.244,55.1,0,1,,0.022,10.2,1,0,,0.375,53.2,0,1,,0.929,36.9,0,1,,0.987,97.4,0,1,,0.032,56.3,1,0,,0.296,43.1,1,0,,0.809,6.5,0,1,,0.828,15.5,0,1,,0.046,37.8,0,1,,0.81,108.4,1,0,,0.635,72.8,1,0,37.0
